"customerID","gender","Partner","Dependents","tenure","PhoneService","PaperlessBilling","MonthlyCharges","TotalCharges","NEW_AVG_Charges","NEW_Increase","NEW_AVG_Service_Fee","Churn"
"7721-JXEAW","1","1","0","59","0","1","41.05","2452.7","40.878333333333","0.99581810799838","13.683333333333","1"
"7249-WBIYX","1","1","0","10","1","1","85.6","813.85","73.986363636364","0.8643266779949","28.533333333333","1"
"4238-HFHSN","1","1","0","61","1","1","82.15","4904.85","79.110483870968","0.96300041230636","27.383333333333","0"
"6250-CGGUN","1","0","0","54","1","0","84.4","4484.05","81.528181818182","0.9659737182249","16.88","0"
"5478-JJVZK","0","0","0","33","1","1","60.9","2033.85","59.819117647059","0.98225152129817","15.225","0"
"7596-IIWYC","0","0","0","27","1","1","20.25","538.2","19.221428571429","0.94920634920635","10.125","0"
"6567-HOOPW","0","0","0","1","1","1","79.2","79.2","39.6","0.5","26.4","1"
"9793-WECQC","1","0","0","23","1","0","95.3","2192.9","91.370833333333","0.95877054914306","19.06","0"
"4291-HPAXL","1","0","1","1","1","0","19.85","19.85","9.925","0.5","9.925","0"
"8999-YPYBV","1","1","1","45","1","1","84.35","3858.05","83.870652173913","0.99431715677431","10.54375","0"
"1839-FBNFR","0","1","1","39","1","1","19.85","854.8","21.37","1.0765743073048","9.925","0"
"3164-AALRN","1","0","0","5","1","1","70","347.4","57.9","0.82714285714286","14","1"
"3071-MVJCD","1","1","1","72","1","0","82.3","5815.15","79.659589041096","0.96791724229764","11.757142857143","0"
"1697-BCSHV","0","1","1","58","1","1","66.8","3970.4","67.294915254237","1.0074089109916","16.7","0"
"0562-KBDVM","0","0","0","70","0","1","44.6","3058.15","43.072535211268","0.96575191056654","8.92","0"
"1131-SUEKT","1","1","1","61","1","1","98.45","6145.2","99.116129032258","1.0067661658939","16.408333333333","0"
"3717-OEAUQ","1","0","0","2","1","0","70.7","129.2","43.066666666667","0.60914662894861","35.35","0"
"4538-WNTMJ","0","1","1","46","1","0","24.95","1165.9","24.806382978723","0.99424380676246","12.475","0"
"3334-CTHOL","0","0","0","1","1","1","49.95","49.95","24.975","0.5","24.975","1"
"4704-ERYFC","0","1","0","22","1","1","69.25","1554","67.565217391304","0.97567100926071","34.625","1"
"9432-RUVSL","0","0","0","48","1","1","102.5","4904.25","100.08673469388","0.97645594823295","14.642857142857","0"
"8060-HIWJJ","1","0","0","64","1","0","86.55","5632.55","86.654615384615","1.0012087277252","12.364285714286","0"
"7684-XSZIY","1","1","1","72","1","0","24.3","1643.25","22.510273972603","0.92634872315238","12.15","0"
"9089-UOWJG","0","1","1","12","1","1","58.35","740.55","56.965384615385","0.97627051611627","14.5875","0"
"8621-MNIHH","0","1","0","34","1","1","94.25","3217.55","91.93","0.97538461538462","18.85","1"
"8039-ACLPL","0","1","1","72","1","0","68.75","4888.2","66.961643835616","0.97398754669988","11.458333333333","0"
"9885-AIBVB","1","1","0","29","1","1","85.8","2440.25","81.341666666667","0.94803807303807","21.45","0"
"1934-MKPXS","1","1","1","33","1","0","20.1","620.55","18.251470588235","0.90803336259877","10.05","0"
"2592-YKDIF","0","0","0","1","1","0","20.35","20.35","10.175","0.5","10.175","0"
"2272-JKMSI","0","1","1","62","1","1","110.8","6840.95","108.58650793651","0.98002263480603","15.828571428571","0"
"0471-LVHGK","1","1","0","41","1","1","73","3001.2","71.457142857143","0.97886497064579","14.6","1"
"9518-RWHZL","0","0","0","64","1","1","100.05","6254.2","96.218461538462","0.96170376350286","20.01","1"
"8714-CTZJW","0","0","0","4","1","1","82.85","319.6","63.92","0.77151478575739","20.7125","0"
"3569-EDBPQ","0","0","0","24","1","1","84.35","1938.05","77.522","0.9190515708358","21.0875","0"
"3131-NWVFJ","0","1","1","14","1","0","19.55","294.5","19.633333333333","1.0042625745951","9.775","0"
"7521-YXVZY","1","0","1","3","1","0","19.95","58.3","14.575","0.73057644110276","9.975","0"
"5419-CONWX","0","0","0","4","1","1","99.8","442.85","88.57","0.8874749498998","16.633333333333","1"
"6240-EURKS","0","0","1","18","0","1","35","553","29.105263157895","0.83157894736842","17.5","1"
"2373-NTKOD","1","0","0","8","1","1","66.25","546.45","60.716666666667","0.91647798742138","16.5625","0"
"1970-KKFWL","0","0","0","35","1","0","23.3","797.1","22.141666666667","0.9502861230329","11.65","0"
"6960-HVYXR","0","0","0","1","1","0","76","76","38","0.5","38","1"
"9337-SRRNI","1","0","1","66","1","1","25.3","1673.8","24.982089552239","0.98743436965371","12.65","0"
"0895-UADGO","1","0","1","8","0","1","44.55","343.45","38.161111111111","0.85659059733134","11.1375","0"
"5678-VFNEQ","0","1","0","71","1","1","104.1","7412.25","102.94791666667","0.98893291706692","17.35","0"
"5977-CKHON","0","1","1","43","1","1","92.55","4039","91.795454545455","0.99184715878395","23.1375","0"
"7024-OHCCK","0","0","0","2","1","1","93.85","170.85","56.95","0.60681939264784","23.4625","1"
"2692-BUCFV","1","0","0","29","1","1","101.45","2948.6","98.286666666667","0.96881879415147","16.908333333333","0"
"7861-UVUFT","0","1","0","15","1","1","84.3","1308.4","81.775","0.97004744958482","21.075","1"
"1830-GGFNM","1","1","1","65","1","0","94.55","6078.75","92.102272727273","0.97411182154704","15.758333333333","0"
"5302-BDJNT","1","0","0","35","1","0","95.5","3418.2","94.95","0.99424083769633","19.1","0"
"5223-UZAVK","1","0","0","64","1","1","100.3","6603.8","101.59692307692","1.0129304394509","16.716666666667","0"
"4859-ZSRDZ","0","1","1","58","0","1","55.5","3166.9","53.676271186441","0.96714002137731","11.1","0"
"5651-WYIPH","0","0","0","18","1","1","49.85","865.75","45.565789473684","0.91405796336378","16.616666666667","0"
"9350-VLHMB","1","1","1","67","1","1","89.55","6373.1","93.722058823529","1.046589154925","22.3875","0"
"3498-LZGQZ","1","1","1","63","1","1","19.15","1177.05","18.39140625","0.96038674934726","9.575","0"
"8785-CJSHH","0","1","0","60","1","1","99.8","5985.75","98.127049180328","0.98323696573475","19.96","0"
"5357-TZHPP","1","0","0","9","1","1","84.4","732.5","73.25","0.86789099526066","28.133333333333","1"
"3870-SPZSI","0","1","1","70","1","1","113.05","7869.05","110.83169014085","0.98037762176776","14.13125","0"
"0680-DFNNY","1","1","0","15","1","1","101.1","1504.05","94.003125","0.92980341246291","20.22","1"
"7560-QRBXH","0","0","1","48","1","0","19.95","936.7","19.116326530612","0.95821185617104","9.975","0"
"7077-XJMET","1","1","0","12","1","1","74.15","741.4","57.030769230769","0.76912702941024","12.358333333333","0"
"8752-GHJFU","1","1","0","71","1","1","92","6585.2","91.461111111111","0.99414251207729","15.333333333333","0"
"6896-SRVYQ","1","0","0","44","1","0","73.85","3122.4","69.386666666667","0.93956217558113","24.616666666667","0"
"7767-UXAGJ","1","0","0","1","1","1","50.45","50.45","25.225","0.5","25.225","1"
"4652-ODEVH","1","1","1","45","1","0","24.45","1088.25","23.657608695652","0.96759135769539","12.225","0"
"6510-UPNKS","0","0","0","23","1","0","24.8","615.35","25.639583333333","1.0338541666667","12.4","0"
"6718-BDGHG","0","1","0","43","1","1","64.85","2908.2","66.095454545455","1.019205158758","16.2125","0"
"9046-DQMTP","1","0","0","35","1","0","20.75","739.9","20.552777777778","0.9904953145917","10.375","0"
"6439-LAJXL","1","1","0","9","1","1","68.95","593.85","59.385","0.86127628716461","11.491666666667","0"
"1571-SAVHK","1","0","0","12","1","1","99.95","1132.75","87.134615384615","0.87178204486859","19.99","1"
"9052-VKDUW","0","1","0","65","1","1","109.4","7227.45","109.50681818182","1.0009764001994","15.628571428571","0"
"9546-CQJSU","0","0","0","2","1","1","91.4","193.6","64.533333333333","0.70605397520058","22.85","1"
"1666-JZPZT","1","0","0","27","1","0","49","1291.35","46.119642857143","0.94121720116618","24.5","0"
"5777-KJIRB","0","0","0","40","1","1","50.25","2023.55","49.35487804878","0.98218662783643","16.75","0"
"0506-LVNGN","0","0","0","5","1","1","75.55","349.65","58.275","0.77134348113832","25.183333333333","1"
"7677-SJJJK","1","1","1","8","1","0","19.9","153.95","17.105555555556","0.85957565605807","9.95","0"
"2480-EJWYP","0","1","0","58","1","1","97.8","5458.8","92.522033898305","0.94603306644484","19.56","0"
"3253-HKOKL","0","1","1","52","1","0","100.3","5244.45","98.951886792453","0.98655919035347","16.716666666667","0"
"7055-HNEOJ","1","1","0","3","1","1","55.8","154.55","38.6375","0.69242831541219","13.95","0"
"5514-YQENT","1","0","1","41","1","1","111.15","4507.15","107.3130952381","0.96547993916415","13.89375","0"
"3211-AAPKX","1","0","0","20","1","1","98.55","2031.95","96.759523809524","0.9818317991834","19.71","0"
"8445-DNBAE","1","0","1","1","1","1","50.05","50.05","25.025","0.5","25.025","0"
"2951-QOQTK","1","0","1","4","1","0","80.8","332.45","66.49","0.82289603960396","26.933333333333","1"
"2958-NHPPS","1","0","0","23","1","0","20.85","473.9","19.745833333333","0.94704236610711","10.425","0"
"6806-YDEUL","0","0","0","6","1","0","19.5","106.8","15.257142857143","0.78241758241758","9.75","0"
"1735-XMJVH","1","1","1","8","1","1","19.35","152.6","16.955555555556","0.8762561010623","9.675","0"
"6890-PFRQX","1","0","0","18","1","0","69.5","1199.4","63.126315789474","0.90829231351761","13.9","0"
"0222-CNVPT","1","0","0","52","0","1","48.8","2555.05","48.208490566038","0.98787890504176","12.2","0"
"5899-OUVKV","1","0","0","31","1","1","94.5","2979.2","93.1","0.98518518518519","18.9","0"
"8681-ICONS","1","1","1","29","1","1","20.65","654.85","21.828333333333","1.0570621468927","10.325","0"
"1621-YNCJH","0","1","0","36","1","1","106.05","3834.4","103.63243243243","0.97720351185698","15.15","0"
"3473-XIIIT","0","1","0","16","1","1","100","1534.75","90.279411764706","0.90279411764706","20","1"
"6362-QHAFM","1","1","0","42","1","1","108.3","4586.15","106.65465116279","0.98480748996113","18.05","0"
"7893-IXHRQ","1","0","0","1","1","0","20.55","20.55","10.275","0.5","10.275","1"
"3070-BDOQC","0","0","0","60","1","1","99.65","5941.05","97.394262295082","0.97736339483273","16.608333333333","0"
"2952-QAYZF","1","0","0","5","1","1","85.3","424.15","70.691666666667","0.82874169597499","21.325","1"
"6234-PFPXL","1","1","0","22","1","0","95.9","2234.95","97.171739130435","1.0132610962506","19.18","0"
"9824-QCJPK","1","1","0","36","1","0","20","666.75","18.02027027027","0.90101351351351","10","0"
"4763-PGDPO","0","0","0","4","1","0","70.4","281","56.2","0.79829545454545","35.2","1"
"4283-IVYCI","1","0","0","9","1","0","64.95","547.8","54.78","0.84341801385681","12.99","0"
"1866-OBPNR","1","1","1","1","1","0","74.6","74.6","37.3","0.5","24.866666666667","0"
"8205-MQUGY","1","1","1","12","1","1","49.2","571.15","43.934615384615","0.89297998749218","16.4","0"
"8970-ANWXO","0","0","0","23","1","1","73.75","1756.6","73.191666666667","0.99242937853107","14.75","0"
"9480-BQJEI","1","0","0","62","1","1","92.3","5731.45","90.975396825397","0.98564893635316","18.46","0"
"5394-SVGJV","1","0","0","37","1","0","98.8","3475.55","91.461842105263","0.9257271468144","19.76","1"
"6979-TNDEU","0","0","0","8","1","0","19.2","156.85","17.427777777778","0.90769675925926","9.6","0"
"9777-WJJPR","1","1","0","31","1","0","88.65","2683.2","83.85","0.94585448392555","22.1625","0"
"9283-LZQOH","1","1","1","13","1","1","74.4","896.75","64.053571428571","0.86093509984639","37.2","1"
"7079-QRCBC","0","0","0","24","1","1","98.75","2407.3","96.292","0.97510886075949","19.75","1"
"9495-SKLKD","1","1","1","45","1","1","95.95","4456.65","96.883695652174","1.0097310646396","19.19","0"
"6048-UWKAL","0","1","0","69","1","0","105.4","6998.95","99.985","0.94862428842505","17.566666666667","0"
"5067-DGXLL","1","0","0","2","1","0","20.25","36.8","12.266666666667","0.60576131687243","10.125","0"
"5469-CTCWN","1","1","1","61","1","1","106","6547.7","105.60806451613","0.99630249543518","17.666666666667","1"
"9851-QXEEQ","1","0","0","41","1","1","104.7","4346.4","103.48571428571","0.98840223768591","17.45","1"
"6281-FKEWS","0","0","0","44","0","1","49.05","2265","50.333333333333","1.0261637784574","12.2625","0"
"8898-KASCD","1","0","0","39","0","0","35.55","1309.15","32.72875","0.92063994374121","11.85","0"
"9242-TKFSV","1","1","1","72","0","1","65.1","4754.3","65.127397260274","1.0004208488521","9.3","0"
"9290-SHCMB","0","0","0","13","1","1","96.85","1235.55","88.253571428571","0.91123976694446","19.37","0"
"0743-HNPFG","0","1","1","51","1","1","69.75","3562.5","68.509615384615","0.98221670802316","11.625","0"
"2277-BKJKN","0","1","0","71","1","1","99.2","7213.75","100.19097222222","1.0099896393369","16.533333333333","0"
"9809-IMGCQ","1","0","0","22","1","1","96.7","2082.95","90.563043478261","0.93653612697271","24.175","1"
"5208-HFSBT","0","0","0","2","1","1","55.05","102.75","34.25","0.62216167120799","13.7625","1"
"5035-PGZXH","0","0","0","56","1","1","106.8","5914.4","103.76140350877","0.97154872199225","17.8","0"
"8695-WDYEA","1","0","0","1","1","0","51.25","51.25","25.625","0.5","17.083333333333","0"
"6543-JXSOO","0","1","1","23","1","1","57.75","1282.85","53.452083333333","0.9255772005772","11.55","0"
"8016-ZMGMO","0","1","0","66","1","1","70.85","4738.85","70.729104477612","0.99829364118013","14.17","0"
"8605-ITULD","0","0","0","1","1","0","19.55","19.55","9.775","0.5","9.775","0"
"3254-YRILK","1","0","0","19","1","1","88.2","1775.8","88.79","1.0066893424036","22.05","1"
"6416-YJTTB","1","0","0","11","1","1","79.5","795.65","66.304166666667","0.83401467505241","19.875","0"
"2667-WYLWJ","0","1","1","8","1","1","19.75","145","16.111111111111","0.81575246132208","9.875","1"
"4472-VESGY","0","1","1","52","1","0","98.15","4993.4","94.215094339623","0.95990926479493","16.358333333333","0"
"3195-TQDZX","1","0","0","3","1","1","20.25","61.45","15.3625","0.75864197530864","10.125","0"
"3128-YOVTD","0","1","1","51","1","1","79.15","4018.55","77.279807692308","0.97637154380679","19.7875","0"
"0529-ONKER","1","0","0","15","1","0","75.65","1146.65","71.665625","0.94733146067416","37.825","1"
"1728-CXQBE","1","1","0","64","1","1","94.25","6081.4","93.56","0.99267904509284","18.85","0"
"7041-TXQJH","0","0","0","37","0","1","40.2","1478.85","38.917105263158","0.96808719560094","13.4","0"
"5014-GSOUQ","1","0","0","13","1","0","19.95","243.65","17.403571428571","0.87235947010383","9.975","0"
"5724-BIDBU","1","1","0","49","1","1","55.35","2633.95","52.679","0.95174345076784","18.45","0"
"0481-SUMCB","0","0","0","45","1","1","102.15","4735.35","102.94239130435","1.0077571346485","20.43","0"
"1769-GRUIK","0","0","0","18","1","1","71.1","1247.75","65.671052631579","0.92364349692797","35.55","0"
"5240-IJOQT","1","0","0","1","1","1","74.7","74.7","37.35","0.5","37.35","1"
"8819-WFGGJ","1","1","0","68","0","1","54.1","3794.5","54.992753623188","1.0165019154009","10.82","0"
"7427-AUFPY","1","0","0","54","1","0","19.65","1008.7","18.34","0.93333333333333","9.825","0"
"2811-POVEX","0","1","1","23","1","1","88.45","2130.55","88.772916666667","1.0036508385152","17.69","0"
"1092-GANHU","1","0","0","17","1","1","76.65","1313.55","72.975","0.95205479452055","25.55","1"
"7898-PDWQE","1","1","0","71","1","0","80.4","5727.15","79.54375","0.98935012437811","11.485714285714","0"
"9972-EWRJS","0","1","1","67","1","1","19.25","1372.9","20.189705882353","1.0488158899924","9.625","0"
"9314-IJWSQ","0","1","1","14","1","1","84.8","1203.9","80.26","0.94646226415094","28.266666666667","0"
"0661-XEYAN","0","0","0","1","0","1","25.8","25.8","12.9","0.5","25.8","1"
"5799-JRCZO","0","0","1","63","1","0","19.5","1215.1","18.9859375","0.97363782051282","9.75","0"
"1921-KYSAY","0","0","0","41","1","1","68.6","2877.05","68.50119047619","0.99855962793281","13.72","0"
"6198-RTPMF","0","1","0","17","1","0","92.6","1579.7","87.761111111111","0.94774418046556","23.15","0"
"2924-KHUVI","1","1","0","56","1","1","100.55","5514.95","96.75350877193","0.96224275258011","20.11","0"
"1925-GMVBW","0","0","0","5","1","0","20.55","96.1","16.016666666667","0.779399837794","10.275","0"
"7881-EVUAD","0","0","0","2","0","1","42.6","72.4","24.133333333333","0.56651017214398","10.65","1"
"6184-DYUOB","0","1","0","3","1","1","19.6","55.25","13.8125","0.7047193877551","9.8","0"
"9207-ZPANB","1","0","0","37","1","0","67.45","2443.3","64.297368421053","0.9532597245523","11.241666666667","0"
"5766-XQXMQ","0","0","0","29","1","1","68.85","1970.5","65.683333333333","0.95400629387558","11.475","1"
"9327-QSDED","1","0","0","8","1","0","43.55","335.4","37.266666666667","0.85572139303483","21.775","0"
"1656-DRSMG","0","0","0","63","1","1","109.85","7002.95","109.42109375","0.99609552799272","15.692857142857","0"
"3012-VFFMN","0","1","1","7","1","0","20.65","158.95","19.86875","0.96216707021792","10.325","0"
"2984-AFWNC","0","0","0","3","1","0","95.4","293.15","73.2875","0.76821278825996","19.08","0"
"0640-YJTPY","1","1","1","72","1","0","21","1493.75","20.462328767123","0.97439660795825","10.5","0"
"8096-LOIST","0","0","0","19","1","1","56.2","1093.4","54.67","0.97277580071174","18.733333333333","0"
"9764-REAFF","0","1","0","59","1","0","18.4","1057.85","17.630833333333","0.95819746376812","9.2","0"
"3703-VAVCL","1","1","1","2","1","0","90","190.05","63.35","0.70388888888889","18","1"
"7107-UBYKY","0","1","1","35","1","1","25.75","882.55","24.515277777778","0.95204962243797","12.875","0"
"4881-GQJTW","1","0","0","14","1","0","19.6","300.4","20.026666666667","1.021768707483","9.8","0"
"8519-QJGJD","0","0","0","14","1","0","75.35","1025.95","68.396666666667","0.9077195310772","25.116666666667","1"
"7876-DNYAP","0","1","1","69","1","0","19.8","1436.95","20.527857142857","1.0367604617605","9.9","0"
"7905-NJMXS","1","1","0","7","1","0","64.2","475","59.375","0.92484423676012","12.84","0"
"2882-WDTBA","1","1","1","69","1","1","75.75","5388.15","76.973571428571","1.016152758133","10.821428571429","0"
"2091-GPPIQ","0","1","1","72","1","1","78.95","5730.15","78.495205479452","0.99423946142435","13.158333333333","0"
"6326-MTTXK","1","0","0","8","1","0","100.85","819.55","91.061111111111","0.90293615380378","20.17","1"
"5071-FBJFS","0","1","1","4","1","0","50.3","217.1","43.42","0.86322067594433","16.766666666667","0"
"2796-UUZZO","1","1","1","63","1","1","80.3","4896.35","76.50546875","0.95274556351183","20.075","0"
"2429-AYKKO","1","0","0","72","1","0","19.85","1434.1","19.645205479452","0.98968289569028","9.925","0"
"9798-OPFEM","0","0","0","46","1","1","21.1","937.1","19.93829787234","0.94494302712514","10.55","0"
